X,Y,id,addr:city,addr:postcode,name,name:en,name:he
"34.9653938","32.192852",node/6577548585,,"00972",منزل المهندس عبد المؤمن عفانة,Eng. Abdelmomen Afanah Home,
"34.8942799","31.9883221",node/6584170687,,"7015001",משרד ראשי אל על,EL AL ISRAEL AIRLINES Head Office,משרד ראשי אל על-חניון עובדים דרומי
"34.8959148","31.9923326",node/6584172182,,"7015001",אל על משרד ראשי-שער צפוני,EL AL ISRAEL AIRLINES-North gate,
"34.8953158","31.9893181",node/6584182186,,"7015001",אל על משרד ראשי-שער דרומי,EL AL ISRAEL AIRLINES-South gate,
"34.8516398","32.2901029",node/6597549649,נתניה,"4210001",Beauty Station,,
"35.2033877","31.7105221",node/6610596885,,"90907",حلويات حنضل,Patisserie Handal,
"34.7621582","32.0588315",node/6635157385,,"6811834",ויין או קלוק,Wine O'clock,
"35.3104806","32.4694396",node/6638732669,Jenin,"0221",Aafaq Wooden Manuf and Kitchens,,
"35.0440615","31.9868361",node/6652622386,,"0000",كراج ابو قدري,Abu Qadri garage,
"34.4833384","31.5398287",node/6659517485,,"00972",منزل جحلش,Jahlash home,
"35.1574979","32.3758553",node/6696175485,,"072",فنجاني كافيه,Fenjani cafe,
"34.7847397","31.2430864",node/6696573367,באר שבע,"84100",בית יציב,Beit Yatziv,בית יציב
"35.0235793","31.9452939",node/6711962185,,"00972",بسام فون,Bassam Phone,
"34.3904124","31.4587995",node/6718675185,,"00970",دريم نت,DreamNet,
"35.1995061","31.713281",node/6727339987,بيت لحم,"00970",Saint Joseph Hotel,,
"35.2433133","32.2362427",node/6743718485,,"5578",عمارة اجياد 10,,
"35.2061707","31.9073915",node/6763602973,,"00970",شركة ماس,mass,
"34.9954667","32.8210946",node/6781517166,חיפה,"3341231",Backpackers nest hostel,,
"35.2000172","31.7082983",node/6789051400,,"90907",Skin and Laser Clinic - Dr. Issa F. Kheir,,
"34.7737941","30.9924129",node/6794488535,טללים,"85545",קמחי קונדיטוריה ובית קפה,,
"35.2135775","31.9245065",node/6801713014,Albireh,"00970",Stage Design Company,,
"34.4706722","31.5024788",node/6824373885,,"00972",شركة ريشون للتجارة العامة والتسويق,Rishon General Trading & Marketing Co,
"35.0912634","31.4504458",node/6851706408,يطا,"972",بهاء للدعاية والاعلان,,
"35.5383356","32.7895614",node/6852666390,,"1424224",,Berenice Winery Villa,
"35.0394115","32.7643364",node/6861931385,,"3680303",צלם ״פוטו-ארט 4 יו״,Photographer +972-54-4415969,צלם 054-4415969
"35.0394309","32.7643016",node/6861932885,,"3680303",מוקד טלפוני LVL Group,Call-Center LVL Group,
"35.2698015","32.2167509",node/6863217185,,"00972",ابو زهرة الكترونيك لاكسسوارات الاجهزة الخلوية,abuzahra electronic for mobile accessories,
"35.0273171","31.5074751",node/6875431670,دورا,"00970",سوبر ماركت محمود,,
"35.027544","31.5074582",node/6875519688,دورا,"00970",ملحمة حمودة للحوم الطازجة,,
"35.0981802","32.0469515",node/6893296985,,"00970",ديرغسانة وسط البلدة القديم,Dirgasanah,
"35.2052177","31.8956844",node/6948064822,رام الله,"+970",Gala Palestine Gelato Boutique,,
"34.7669747","32.0731274",node/6951998085,,"6330110",פריפייד סים קארד ישראל,Israeli SIM Card,
"35.0319059","32.3172307",node/6961324715,Tulkarem,"00972",Gala Palestine Gelato Boutique - Tulkarem,,
"35.1147283","31.4878475",node/6982122385,,"788",شركة كروميتال لصناعة و تجارة الحديد,Crometal For Trading Steel Co,
"34.3968596","31.440664",node/6984507401,,"00972",جمعية تطوير المرأة الفلسطينية,Palestinian Woman Development Society,
"34.4449346","31.521584",node/6984519386,,"00972",جيلاتي غزة,Gelato di gaza,
"34.7766313","32.0774155",node/6994403485,,"6437712",,Cafelix,
"34.7905525","32.0778579",node/7011476319,תל אביב-יפו,"6492808",,,
"34.7838054","31.6047469",node/7013099585,,"8202280",יוסי עובדיה הנדסת חשמל  ימי בעמ,YOSI OVADIA ELECTRICAL MARINE ING' LTD,
"35.060246","29.8935729",node/7014959413,יטבתה,"8882000",Yossi's home,,
"34.8007944","32.0846427",node/7023754822,רמת גן,"5213603",משלחת האיחוד האירופי,Delegation of the European Union (EU),
"34.2554323","31.2807656",node/7028646497,رفح,"00972",كابيتانو,,
"34.5872702","31.6648097",node/7045126432,אשקלון,"7859700",Agrosheriff Ltd. Agriculture Eguipment and Projects,,
"35.1995495","31.9043971",node/7049439649,رام الله,"00970",Abu Al-Sheikh Communications,,
"35.0385724","32.0803431",node/7052352085,,"00970",عيادة د. محمد جودة,Dr.Moha Judeh,
"35.0070254","29.5332278",node/7106716324,aqaba,"77110",مدينة العقبة - Aqaba City,,
